iteration,fidelity,n_samples,metallicity,envelope_eff_alpha,sigma_bh,sigma_ns,y_cnp,y_cnp_err,y_raw,log_prop,bce
0.00000,0.00000,1000.00000,0.02823,26.42643,647.53754,807.74774,0.21233,0.02192,0.00400,0.68067,0.37982
0.00000,0.00000,1000.00000,0.02282,23.62362,268.85886,469.84985,0.20424,0.02192,0.00400,0.65427,0.31307
0.00000,0.00000,1000.00000,0.01958,66.76677,826.19617,583.45343,0.19922,0.02192,0.00400,0.68180,0.38755
0.00000,0.00000,1000.00000,0.01019,75.87588,217.39740,453.34335,0.19260,0.02192,0.00700,0.64515,0.28592
0.00000,0.00000,1000.00000,0.02060,9.80981,594.13416,122.24224,0.19702,0.02192,0.00100,0.66948,0.36096
0.00000,0.00000,1000.00000,0.02716,54.15416,70.78078,646.56659,0.16892,0.02192,0.00400,0.64054,0.25284
0.00000,0.00000,1000.00000,0.02380,10.41041,121.27127,299.92993,0.21187,0.02192,0.00500,0.65425,0.31089
0.00000,0.00000,1000.00000,0.01189,76.07607,331.00101,208.65866,0.19699,0.02192,0.00800,0.65603,0.31442
0.00000,0.00000,10000.00000,0.00986,14.11411,163.02303,108.64865,0.19090,0.00693,0.00570,0.64623,0.29031
0.00000,0.00000,10000.00000,0.01713,4.30430,501.89191,993.20319,0.21776,0.00693,0.00360,0.67260,0.36108
0.00000,0.00000,10000.00000,0.00151,74.27428,652.39240,867.94794,0.20963,0.00693,0.01790,0.67602,0.37001
0.00000,0.00000,10000.00000,0.01246,29.72973,96.99699,561.12109,0.19158,0.00693,0.00470,0.64938,0.28809
0.00000,0.00000,10000.00000,0.01099,86.98698,439.74976,889.30933,0.17579,0.00693,0.00570,0.64689,0.29062
0.00000,0.00000,10000.00000,0.02773,29.52953,740.75073,694.14417,0.22223,0.00693,0.00310,0.68552,0.39166
0.00000,0.00000,10000.00000,0.02907,37.23724,97.96796,363.04303,0.19053,0.00693,0.00150,0.64844,0.28951
0.00000,0.00000,10000.00000,0.02952,72.77277,603.84387,856.29633,0.19107,0.00693,0.00150,0.66915,0.34852
0.00000,0.00000,10000.00000,0.01839,1.90190,809.68970,933.97400,0.22118,0.00693,0.00480,0.69057,0.40965
0.00000,0.00000,10000.00000,0.00037,99.69970,461.11111,774.73474,0.19942,0.00693,0.01980,0.66373,0.33235
0.00000,0.00000,10000.00000,0.02587,23.02302,267.88788,405.76578,0.20715,0.00693,0.00140,0.65798,0.32304
0.00000,0.00000,1000.00000,0.01934,43.74374,197.00700,102.82282,0.20088,0.02192,0.00000,0.65680,0.32093
0.00000,1.00000,1000000.00000,0.01144,35.93594,592.19220,158.16817,0.18957,0.00069,0.00493,0.65811,0.32412
0.00000,1.00000,1000000.00000,0.00318,4.00400,901.93195,597.04706,0.21925,0.00069,0.01491,0.68239,0.39607
0.00000,1.00000,1000000.00000,0.01952,26.92693,509.65967,72.72272,0.18705,0.00069,0.00309,0.65493,0.31130
0.00000,1.00000,1000000.00000,0.01934,43.74374,197.00700,102.82282,0.18494,0.00069,0.00316,0.64344,0.28449
0.00000,1.00000,1000000.00000,0.00986,14.11411,163.02303,108.64865,0.19026,0.00069,0.00584,0.64490,0.28734
0.00000,1.00000,1000000.00000,0.01713,4.30430,501.89191,993.20319,0.22127,0.00069,0.00364,0.67584,0.37035
0.00000,1.00000,1000000.00000,0.00151,74.27428,652.39240,867.94794,0.20635,0.00069,0.01916,0.67158,0.35671
0.00000,1.00000,1000000.00000,0.01246,29.72973,96.99699,561.12109,0.19167,0.00069,0.00461,0.64952,0.28898
0.00000,1.00000,1000000.00000,0.01099,86.98698,439.74976,889.30933,0.18232,0.00069,0.00519,0.65217,0.30457
0.00000,1.00000,1000000.00000,0.02773,29.52953,740.75073,694.14417,0.21797,0.00069,0.00194,0.68276,0.38538
-9.00000,1.00000,1000000.00000,0.02907,37.23724,97.96796,363.04303,0.18972,0.00069,0.00176,0.64650,0.28441
-9.00000,1.00000,1000000.00000,0.02952,72.77277,603.84387,856.29633,0.19253,0.00069,0.00178,0.66961,0.34736
-9.00000,1.00000,1000000.00000,0.01839,1.90190,809.68970,933.97400,0.22417,0.00069,0.00387,0.69312,0.41812
-9.00000,1.00000,1000000.00000,0.00037,99.69970,461.11111,774.73474,0.19657,0.00069,0.01968,0.66053,0.32334
-9.00000,1.00000,1000000.00000,0.02587,23.02302,267.88788,405.76578,0.20748,0.00069,0.00224,0.65779,0.32206
0.00000,0.00000,1000.00000,0.00722,41.44144,189.23924,641.71173,0.22608,0.02192,0.00700,0.67063,0.35286
0.00000,0.00000,1000.00000,0.02219,98.59860,310.61060,92.14214,0.19058,0.02192,0.00400,0.65735,0.30862
0.00000,0.00000,1000.00000,0.01111,69.86987,374.69470,991.26129,0.19580,0.02192,0.00800,0.66178,0.32561
0.00000,0.00000,1000.00000,0.02883,71.67167,346.53653,392.17218,0.20941,0.02192,0.00300,0.66554,0.33524
0.00000,0.00000,1000.00000,0.02374,13.71371,850.47046,381.49149,0.23494,0.02192,0.00300,0.69947,0.43115
0.00000,0.00000,1000.00000,0.01806,38.13814,251.38138,743.66364,0.22249,0.02192,0.00300,0.67097,0.35781
0.00000,0.00000,1000.00000,0.01102,62.46246,477.61761,985.43542,0.19761,0.02192,0.00700,0.66590,0.33598
0.00000,0.00000,1000.00000,0.00603,68.76877,578.59857,980.58057,0.19552,0.02192,0.00500,0.67145,0.35157
0.00000,0.00000,1000.00000,0.02527,53.95395,754.34436,877.65765,0.21714,0.02192,0.00200,0.69496,0.42282
0.00000,0.00000,1000.00000,0.01704,91.69169,417.41742,451.40140,0.19128,0.02192,0.00100,0.66143,0.32421
0.00000,0.00000,1000.00000,0.01614,34.73473,297.01703,624.23425,0.20690,0.02192,0.00100,0.65986,0.32305
0.00000,0.00000,1000.00000,0.00273,60.56056,460.14014,159.13914,0.19992,0.02192,0.01500,0.65951,0.32046
0.00000,0.00000,1000.00000,0.01836,40.54054,147.48749,451.40140,0.20230,0.02192,0.00200,0.65244,0.30211
0.00000,0.00000,1000.00000,0.01863,56.85686,692.20221,356.24625,0.20780,0.02192,0.00200,0.68241,0.38791
0.00000,0.00000,1000.00000,0.00022,81.88188,292.16217,349.44946,0.22308,0.02192,0.02100,0.66864,0.34643
0.00000,0.00000,1000.00000,0.02422,94.09409,268.85886,74.66467,0.19740,0.02192,0.00200,0.66510,0.33955
0.00000,0.00000,1000.00000,0.01611,60.66066,856.29633,307.69769,0.20100,0.02192,0.00200,0.68223,0.38981
0.00000,0.00000,1000.00000,0.00279,87.08709,809.68970,412.56256,0.19994,0.02192,0.01700,0.67102,0.35559
0.00000,0.00000,1000.00000,0.01539,88.68869,528.10809,760.17017,0.19479,0.02192,0.00400,0.67274,0.34991
0.00000,0.00000,1000.00000,0.00211,95.79580,297.98798,35.82582,0.20804,0.02192,0.01800,0.66305,0.33534
0.00000,0.00000,1000.00000,0.01824,46.04605,323.23325,230.02002,0.19757,0.02192,0.00100,0.66001,0.33104
0.00000,0.00000,1000.00000,0.02228,19.51952,371.78177,936.88690,0.22218,0.02192,0.00200,0.67686,0.38065
0.00000,0.00000,1000.00000,0.01926,35.23524,415.47546,184.38438,0.20608,0.02192,0.00400,0.66600,0.33881
0.00000,0.00000,1000.00000,0.00704,47.74775,913.58356,341.68167,0.20302,0.02192,0.00700,0.67863,0.38078
0.00000,0.00000,1000.00000,0.00725,18.41842,732.98297,238.75876,0.20764,0.02192,0.00700,0.67401,0.36411
0.00000,0.00000,1000.00000,0.02255,3.50350,855.32532,708.70868,0.22596,0.02192,0.00300,0.69395,0.41874
0.00000,0.00000,1000.00000,0.01306,79.27928,228.07808,240.70070,0.18822,0.02192,0.00500,0.64532,0.28168
0.00000,0.00000,1000.00000,0.00761,41.74174,160.11011,527.13715,0.21988,0.02192,0.00500,0.66791,0.34207
0.00000,0.00000,1000.00000,0.01542,31.73173,704.82483,242.64264,0.20671,0.02192,0.00300,0.67862,0.37811
0.00000,0.00000,1000.00000,0.00854,56.25626,333.91391,739.77979,0.19813,0.02192,0.00400,0.65822,0.31763
0.00000,0.00000,1000.00000,0.00722,75.37537,258.17819,327.11713,0.19615,0.02192,0.00600,0.65417,0.30745
0.00000,0.00000,1000.00000,0.00914,67.86787,214.48448,121.27127,0.19390,0.02192,0.00500,0.64774,0.29123
0.00000,0.00000,1000.00000,0.02033,45.84584,463.05304,480.53052,0.21674,0.02192,0.00200,0.67262,0.35474
0.00000,0.00000,1000.00000,0.01710,0.00000,779.58960,178.55856,0.21323,0.02192,0.00400,0.68254,0.38929
0.00000,0.00000,1000.00000,0.00142,6.70671,790.27026,418.38840,0.22859,0.02192,0.02100,0.68186,0.38182
0.00000,0.00000,1000.00000,0.00282,17.21722,505.77579,860.18018,0.21184,0.02192,0.01400,0.67041,0.34994
0.00000,0.00000,1000.00000,0.02737,0.60060,791.24121,66.89690,0.24593,0.02192,0.00900,0.71530,0.47803
0.00000,0.00000,1000.00000,0.01737,47.94795,186.32632,523.25323,0.19956,0.02192,0.00500,0.65064,0.29663
0.00000,0.00000,1000.00000,0.00387,54.65466,552.38239,199.91992,0.19262,0.02192,0.00900,0.66096,0.32408
0.00000,0.00000,1000.00000,0.00369,21.02102,174.67467,84.37437,0.19138,0.02192,0.00900,0.65116,0.29947
0.00000,0.00000,1000.00000,0.00522,73.97398,215.45546,957.27728,0.20718,0.02192,0.00800,0.66794,0.33045
0.00000,0.00000,1000.00000,0.00076,92.09209,664.04407,419.35934,0.19750,0.02192,0.02000,0.67039,0.36498
0.00000,0.00000,1000.00000,0.02802,83.48348,410.62061,433.92392,0.19512,0.02192,0.00400,0.65762,0.31078
0.00000,0.00000,1000.00000,0.02009,8.30831,539.75977,268.85886,0.21156,0.02192,0.00300,0.67174,0.35314
0.00000,0.00000,1000.00000,0.01671,81.78178,774.73474,105.73573,0.18645,0.02192,0.00200,0.66552,0.32736
0.00000,0.00000,1000.00000,0.01698,71.57157,700.94092,301.87186,0.18763,0.02192,0.00300,0.66496,0.33397
0.00000,0.00000,1000.00000,0.02297,80.18018,809.68970,107.67768,0.18791,0.02192,0.00200,0.66806,0.34052
0.00000,0.00000,1000.00000,0.00779,34.33434,501.89191,647.53754,0.20070,0.02192,0.00400,0.66329,0.33300
0.00000,0.00000,1000.00000,0.00761,16.01602,669.86987,195.06506,0.19021,0.02192,0.00300,0.66073,0.32779
0.00000,0.00000,1000.00000,0.00941,99.39940,107.67768,459.16916,0.18256,0.02192,0.00500,0.65128,0.28546
0.00000,0.00000,1000.00000,0.02982,21.22122,343.62363,894.16418,0.20852,0.02192,0.00200,0.66839,0.35125
0.00000,0.00000,1000.00000,0.00208,24.42443,637.82782,970.87085,0.21491,0.02192,0.01700,0.67250,0.35642
0.00000,0.00000,1000.00000,0.01129,1.70170,553.35333,814.54456,0.21431,0.02192,0.00500,0.67171,0.35683
0.00000,0.00000,1000.00000,0.02662,21.12112,147.48749,510.63065,0.20607,0.02192,0.00200,0.65387,0.30505
0.00000,0.00000,1000.00000,0.02057,23.62362,835.90588,681.52155,0.20576,0.02192,0.00200,0.67485,0.36281
0.00000,0.00000,1000.00000,0.01282,57.65766,745.60559,223.22322,0.17872,0.02192,0.00400,0.65576,0.31410
0.00000,0.00000,1000.00000,0.01937,31.83183,139.71973,676.66669,0.19733,0.02192,0.00200,0.65102,0.29464
0.00000,0.00000,1000.00000,0.01237,57.55756,391.20120,889.30933,0.18309,0.02192,0.00400,0.65013,0.29645
0.00000,0.00000,1000.00000,0.02354,81.18118,274.68469,130.98099,0.17440,0.02192,0.00200,0.64037,0.27168
0.00000,0.00000,1000.00000,0.01674,53.75375,267.88788,327.11713,0.20016,0.02192,0.00300,0.65279,0.30547
0.00000,0.00000,1000.00000,0.01587,74.17417,800.95093,129.03903,0.17340,0.02192,0.00300,0.65343,0.30010
0.00000,0.00000,1000.00000,0.02234,30.33033,790.27026,938.82886,0.19581,0.02192,0.00200,0.67264,0.36037
0.00000,0.00000,1000.00000,0.02084,90.79079,978.63861,219.33934,0.19919,0.02192,0.00100,0.68260,0.40619
0.00000,0.00000,1000.00000,0.01659,95.69569,256.23624,739.77979,0.15932,0.02192,0.00400,0.62824,0.23186
0.00000,0.00000,1000.00000,0.00923,77.17718,363.04303,220.31030,0.17204,0.02192,0.00500,0.63953,0.27197
0.00000,0.00000,1000.00000,0.00713,68.66867,331.00101,591.22119,0.18014,0.02192,0.00500,0.64771,0.29254
0.00000,0.00000,1000.00000,0.00052,99.49950,53.30330,263.03302,0.18157,0.02192,0.02000,0.63778,0.25207
0.00000,0.00000,1000.00000,0.01548,41.14114,387.31732,803.86389,0.18697,0.02192,0.00500,0.64857,0.29378
0.00000,0.00000,1000.00000,0.02422,73.27327,193.12312,102.82282,0.17385,0.02192,0.00200,0.63332,0.25483
0.00000,0.00000,1000.00000,0.01512,72.37238,152.34235,622.29230,0.18094,0.02192,0.00300,0.64423,0.27191
0.00000,0.00000,1000.00000,0.00408,55.45546,116.41642,956.30634,0.17827,0.02192,0.01100,0.64374,0.26579
0.00000,0.00000,1000.00000,0.02330,72.97298,370.81082,840.76074,0.16764,0.02192,0.00200,0.63726,0.26049
0.00000,0.00000,1000.00000,0.02746,91.69169,895.13513,474.70471,0.16330,0.02192,0.00300,0.65045,0.29668
0.00000,0.00000,1000.00000,0.01920,79.47948,154.28429,745.60559,0.18680,0.02192,0.00200,0.65198,0.29034
0.00000,0.00000,1000.00000,0.01333,36.13614,168.84885,109.61962,0.18339,0.02192,0.00400,0.63901,0.26774
0.00000,0.00000,1000.00000,0.02422,45.14515,230.02002,802.89288,0.20473,0.02192,0.00300,0.65728,0.31823
0.00000,0.00000,1000.00000,0.00052,78.17818,724.24426,754.34436,0.20022,0.02192,0.01900,0.65828,0.31926
0.00000,0.00000,1000.00000,0.00603,54.25425,789.29932,350.42041,0.18310,0.02192,0.01100,0.65336,0.30568
0.00000,0.00000,1000.00000,0.02383,19.21922,121.27127,160.11011,0.17250,0.02192,0.00300,0.62837,0.23991
0.00000,0.00000,1000.00000,0.00025,63.06306,748.51849,729.09912,0.20293,0.02192,0.01800,0.66027,0.32590
0.00000,0.00000,1000.00000,0.00998,52.75275,993.20319,573.74371,0.17759,0.02192,0.00700,0.65647,0.31817
0.00000,0.00000,1000.00000,0.02776,81.68168,459.16916,488.29831,0.17947,0.02192,0.00200,0.64418,0.28103
0.00000,0.00000,1000.00000,0.01336,57.05706,879.59961,925.23523,0.19587,0.02192,0.00600,0.67331,0.36230
0.00000,0.00000,1000.00000,0.00306,4.60460,469.84985,117.38739,0.17849,0.02192,0.01600,0.63753,0.26397
0.00000,0.00000,1000.00000,0.01141,60.36036,106.70670,562.09210,0.18888,0.02192,0.00200,0.65573,0.29917
0.00000,0.00000,1000.00000,0.02569,21.32132,541.70172,49.41942,0.18660,0.02192,0.00200,0.65767,0.31486
0.00000,0.00000,1000.00000,0.01800,46.94695,567.91791,877.65765,0.17747,0.02192,0.00300,0.65071,0.30035
0.00000,0.00000,1000.00000,0.01498,17.71772,564.03406,505.77579,0.20496,0.02192,0.00500,0.65763,0.32098
0.00000,0.00000,1000.00000,0.02988,27.22723,931.06104,901.93195,0.19685,0.02192,0.00100,0.67735,0.36703
0.00000,0.00000,1000.00000,0.01994,78.67868,170.79079,926.20618,0.17090,0.02192,0.00400,0.63830,0.25273
0.00000,0.00000,1000.00000,0.00181,50.95095,655.30530,257.20721,0.18565,0.02192,0.01900,0.64748,0.29029
0.00000,0.00000,1000.00000,0.01605,10.51051,501.89191,896.10608,0.19044,0.02192,0.00500,0.64968,0.29756
0.00000,0.00000,1000.00000,0.01518,60.86086,976.69672,400.91092,0.17646,0.02192,0.00400,0.65785,0.31468
0.00000,0.00000,1000.00000,0.01303,88.48849,53.30330,149.42943,0.16132,0.02192,0.00100,0.63050,0.23372
0.00000,0.00000,1000.00000,0.01426,61.76176,384.40442,570.83081,0.18561,0.02192,0.00400,0.65137,0.29978
0.00000,0.00000,1000.00000,0.02198,33.93393,784.44446,855.32532,0.19294,0.02192,0.00200,0.66774,0.34353
0.00000,0.00000,1000.00000,0.02255,45.94595,441.69168,420.33032,0.19153,0.02192,0.00200,0.64756,0.29529
0.00000,0.00000,1000.00000,0.00411,48.84885,345.56555,739.77979,0.18056,0.02192,0.01500,0.63632,0.26710
0.00000,0.00000,1000.00000,0.01156,42.54254,700.94092,473.73373,0.17966,0.02192,0.00600,0.65638,0.32162
0.00000,0.00000,1000.00000,0.00303,57.05706,48.44845,543.64362,0.14144,0.02192,0.01300,0.61679,0.19396
0.00000,0.00000,1000.00000,0.01949,10.31031,47.47748,645.59558,0.13639,0.02192,0.00400,0.61393,0.19396
0.00000,0.00000,1000.00000,0.00665,53.65365,620.35034,859.20923,0.17796,0.02192,0.01200,0.64758,0.28959
0.00000,0.00000,1000.00000,0.01267,46.34635,995.14514,78.54855,0.18972,0.02192,0.00500,0.67538,0.37474
0.00000,0.00000,1000.00000,0.02120,0.10010,130.01001,684.43445,0.19332,0.02192,0.00500,0.64005,0.27793
0.00000,0.00000,1000.00000,0.02183,56.45646,942.71271,646.56659,0.19815,0.02192,0.00100,0.68160,0.39577
0.00000,0.00000,1000.00000,0.00698,82.68269,515.48547,544.61462,0.18337,0.02192,0.01100,0.64242,0.27383
0.00000,0.00000,1000.00000,0.02090,36.23624,401.88190,137.77777,0.17532,0.02192,0.00400,0.63838,0.26771
0.00000,0.00000,1000.00000,0.02081,87.58759,534.90491,127.09710,0.15754,0.02192,0.00200,0.63191,0.24768
0.00000,0.00000,1000.00000,0.02294,4.40440,535.87585,390.23022,0.20489,0.02192,0.00300,0.66710,0.35008
0.00000,0.00000,1000.00000,0.00585,85.28529,352.36237,849.49951,0.16457,0.02192,0.01300,0.62770,0.23833
0.00000,0.00000,1000.00000,0.02054,4.60460,106.70670,702.88287,0.18934,0.02192,0.00300,0.64035,0.27287
0.00000,0.00000,1000.00000,0.02404,36.73674,464.02402,292.16217,0.19126,0.02192,0.00100,0.66097,0.33942
0.00000,0.00000,1000.00000,0.00944,57.25726,293.13315,447.51752,0.19336,0.02192,0.00700,0.64717,0.29410
0.00000,0.00000,1000.00000,0.02389,74.47447,327.11713,30.00000,0.17517,0.02192,0.00300,0.64829,0.28754
0.00000,0.00000,1000.00000,0.01291,20.82082,489.26926,437.80780,0.20610,0.02192,0.00400,0.65378,0.31378
0.00000,0.00000,1000.00000,0.02234,60.66066,98.93894,343.62363,0.19007,0.02192,0.00300,0.64394,0.27892
0.00000,0.00000,1000.00000,0.00034,55.05505,343.62363,531.02100,0.20323,0.02192,0.02200,0.65350,0.31070
0.00000,0.00000,1000.00000,0.02853,18.01802,778.61859,979.60962,0.20359,0.02192,0.00200,0.67595,0.36679
0.00000,0.00000,1000.00000,0.01501,20.02002,63.98398,313.52353,0.16136,0.02192,0.00400,0.62653,0.23081
0.00000,0.00000,1000.00000,0.02710,56.75676,720.36035,430.04004,0.18610,0.02192,0.00100,0.66515,0.34424
0.00000,0.00000,1000.00000,0.02593,7.30731,904.84485,321.29129,0.21231,0.02192,0.00100,0.67954,0.37419
0.00000,0.00000,1000.00000,0.01869,54.95496,469.84985,967.95795,0.18469,0.02192,0.00400,0.65084,0.29924
0.00000,0.00000,1000.00000,0.00695,37.83784,776.67670,526.16614,0.20171,0.02192,0.00300,0.67865,0.39028
0.00000,0.00000,1000.00000,0.01264,72.97298,248.46848,41.65165,0.19857,0.02192,0.00500,0.66137,0.33418
0.00000,0.00000,1000.00000,0.02728,74.37437,813.57355,483.44345,0.18060,0.02192,0.00100,0.66458,0.34056
0.00000,0.00000,1000.00000,0.00202,78.27827,51.36136,993.20319,0.14378,0.02192,0.01800,0.61608,0.19042
0.00000,0.00000,1000.00000,0.01171,85.68568,831.05103,697.05707,0.16809,0.02192,0.00300,0.64777,0.28567
0.00000,0.00000,1000.00000,0.01330,80.58058,612.58258,285.36536,0.17904,0.02192,0.00300,0.65379,0.30592
0.00000,0.00000,1000.00000,0.00076,72.07207,454.31430,635.88586,0.20514,0.02192,0.02200,0.65786,0.31525
0.00000,0.00000,1000.00000,0.02602,3.00300,89.22923,381.49149,0.17648,0.02192,0.00200,0.63058,0.24762
0.00000,0.00000,1000.00000,0.01357,10.81081,407.70770,661.13110,0.19258,0.02192,0.00500,0.64783,0.29353
0.00000,0.00000,1000.00000,0.01614,26.82683,556.26630,714.53455,0.20051,0.02192,0.00200,0.66320,0.33460
0.00000,0.00000,1000.00000,0.01327,42.64264,293.13315,391.20120,0.20923,0.02192,0.00400,0.65469,0.31306
0.00000,0.00000,1000.00000,0.00456,14.31431,689.28931,595.10510,0.21600,0.02192,0.01400,0.66547,0.33701
0.00000,0.00000,1000.00000,0.02144,41.84184,457.22723,186.32632,0.20057,0.02192,0.00300,0.66729,0.34448
0.00000,0.00000,1000.00000,0.00438,96.99699,402.85284,739.77979,0.17551,0.02192,0.01100,0.64291,0.27657
0.00000,0.00000,1000.00000,0.00648,89.78979,241.67168,339.73975,0.17385,0.02192,0.00900,0.63261,0.24938
0.00000,0.00000,1000.00000,0.02204,20.32032,933.97400,456.25626,0.21968,0.02192,0.00300,0.68497,0.38277
0.00000,0.00000,1000.00000,0.00312,12.41241,449.45947,843.67365,0.21170,0.02192,0.01600,0.65933,0.32825
0.00000,0.00000,1000.00000,0.00755,15.01501,911.64166,631.03101,0.20835,0.02192,0.00300,0.68107,0.38450
0.00000,0.00000,1000.00000,0.01961,38.13814,233.90390,725.21521,0.21322,0.02192,0.00300,0.65948,0.32536
0.00000,0.00000,1000.00000,0.00707,20.12012,961.16113,921.35138,0.21533,0.02192,0.00700,0.69192,0.40455
0.00000,0.00000,1000.00000,0.00231,38.53854,748.51849,326.14615,0.21463,0.02192,0.01600,0.67091,0.35387
0.00000,0.00000,1000.00000,0.02859,28.42843,803.86389,882.51251,0.21642,0.02192,0.00200,0.68981,0.40329
0.00000,0.00000,1000.00000,0.02701,30.63063,277.59760,415.47546,0.20759,0.02192,0.00100,0.65854,0.32199
0.00000,0.00000,1000.00000,0.01815,86.18619,882.51251,565.97595,0.17801,0.02192,0.00100,0.66767,0.35567
0.00000,0.00000,1000.00000,0.02204,39.23924,896.10608,822.31232,0.21814,0.02192,0.00300,0.69193,0.40334
0.00000,0.00000,1000.00000,0.02542,38.73874,303.81381,425.18518,0.21332,0.02192,0.00100,0.66383,0.33319
0.00000,0.00000,1000.00000,0.01357,45.34534,837.84784,448.48849,0.21298,0.02192,0.00200,0.68656,0.39539
0.00000,0.00000,1000.00000,0.01515,84.98499,538.78882,721.33136,0.20736,0.02192,0.00200,0.67908,0.36641
0.00000,0.00000,1000.00000,0.01961,13.91391,209.62962,163.99399,0.20378,0.02192,0.00300,0.64803,0.29318
0.00000,0.00000,1000.00000,0.01007,45.64565,272.74274,104.76476,0.18934,0.02192,0.00300,0.64799,0.28907
0.00000,0.00000,1000.00000,0.01492,73.17317,795.12512,267.88788,0.19604,0.02192,0.00200,0.67374,0.36382
0.00000,0.00000,1000.00000,0.01504,43.34334,68.83884,897.07709,0.17799,0.02192,0.00200,0.64929,0.27655
0.00000,0.00000,1000.00000,0.02042,2.20220,551.41144,184.38438,0.20256,0.02192,0.00600,0.66350,0.33033
0.00000,0.00000,1000.00000,0.02237,13.21321,850.47046,593.16315,0.22595,0.02192,0.00200,0.69326,0.41802
0.00000,0.00000,1000.00000,0.01791,28.92893,832.99298,802.89288,0.21772,0.02192,0.00200,0.69110,0.41672
0.00000,0.00000,1000.00000,0.01264,62.06206,448.48849,278.56857,0.20087,0.02192,0.00200,0.66954,0.35819
0.00000,0.00000,1000.00000,0.01001,72.67268,765.02502,103.79379,0.20340,0.02192,0.00400,0.67633,0.36480
0.00000,0.00000,1000.00000,0.00363,87.28728,440.72073,925.23523,0.18779,0.02192,0.01100,0.65288,0.30127
0.00000,0.00000,1000.00000,0.02880,67.46747,830.08008,481.50150,0.19529,0.02192,0.00200,0.67338,0.36531
0.00000,0.00000,1000.00000,0.01620,97.39740,992.23224,719.38940,0.17863,0.02192,0.00200,0.66886,0.34982
0.00000,0.00000,1000.00000,0.01923,47.54755,723.27325,289.24924,0.20498,0.02192,0.00200,0.67578,0.36880
0.00000,0.00000,1000.00000,0.02635,87.78779,876.68671,955.33533,0.20069,0.02192,0.00200,0.68223,0.38252
0.00000,0.00000,1000.00000,0.00633,55.15516,801.92194,631.03101,0.20070,0.02192,0.00500,0.67170,0.35603
0.00000,0.00000,1000.00000,0.01084,90.69069,750.46045,408.67868,0.19666,0.02192,0.00300,0.67718,0.38139
0.00000,0.00000,1000.00000,0.00411,6.90691,948.53851,964.07410,0.22976,0.02192,0.01300,0.70188,0.43369
0.00000,0.00000,1000.00000,0.02785,86.08608,782.50250,368.86887,0.18576,0.02192,0.00100,0.66897,0.34886
0.00000,0.00000,1000.00000,0.02922,22.02202,183.41341,428.09808,0.20183,0.02192,0.00100,0.64404,0.28631
0.00000,0.00000,1000.00000,0.01438,73.57357,997.08710,838.81885,0.19357,0.02192,0.00400,0.67649,0.36632
0.00000,0.00000,1000.00000,0.00124,18.81882,428.09808,397.99799,0.23482,0.02192,0.02200,0.66862,0.35201
0.00000,0.00000,1000.00000,0.01123,39.83984,809.68970,730.07007,0.21190,0.02192,0.00300,0.68259,0.38585
0.00000,0.00000,1000.00000,0.00806,7.00701,330.03003,174.67467,0.19751,0.02192,0.00200,0.65365,0.30772
0.00000,0.00000,1000.00000,0.00127,34.53453,869.88989,826.19617,0.22846,0.02192,0.02100,0.68963,0.40383
0.00000,0.00000,1000.00000,0.01037,15.21522,772.79279,464.02402,0.21542,0.02192,0.00300,0.68449,0.39733
0.00000,0.00000,1000.00000,0.01605,13.91391,682.49249,204.77478,0.20424,0.02192,0.00200,0.67125,0.35755
0.00000,0.00000,1000.00000,0.01961,16.61662,115.44544,126.12613,0.17455,0.02192,0.00200,0.63407,0.25598
0.00000,0.00000,1000.00000,0.00902,100.00000,264.97498,104.76476,0.18747,0.02192,0.00400,0.65146,0.30335
0.00000,0.00000,1000.00000,0.00866,8.00801,666.95697,964.07410,0.22005,0.02192,0.00300,0.68654,0.40215
0.00000,0.00000,1000.00000,0.01635,56.85686,87.28728,642.68268,0.17163,0.02192,0.00300,0.64340,0.26246
0.00000,0.00000,1000.00000,0.02853,71.17117,928.14813,922.32233,0.20173,0.02192,0.00200,0.68479,0.39535
0.00000,0.00000,1000.00000,0.01028,90.89089,192.15215,398.96896,0.18468,0.02192,0.00500,0.64246,0.27637
0.00000,0.00000,1000.00000,0.02973,13.81381,129.03903,277.59760,0.20498,0.02192,0.00100,0.65185,0.30430
0.00000,0.00000,1000.00000,0.00067,78.67868,891.25128,75.63564,0.20079,0.02192,0.01900,0.67784,0.37859
0.00000,0.00000,1000.00000,0.01530,65.86587,452.37238,820.37036,0.19487,0.02192,0.00200,0.66725,0.34551
0.00000,0.00000,1000.00000,0.02237,47.14715,345.56555,643.65363,0.19774,0.02192,0.00100,0.66081,0.32808
0.00000,0.00000,1000.00000,0.01770,58.55856,362.07208,91.17117,0.17860,0.02192,0.00200,0.64625,0.28010
0.00000,0.00000,1000.00000,0.01737,74.57458,377.60760,206.71672,0.18890,0.02192,0.00100,0.65886,0.32150
0.00000,0.00000,1000.00000,0.01150,12.51251,117.38739,475.67569,0.20249,0.02192,0.00400,0.65311,0.30475
0.00000,0.00000,1000.00000,0.02500,42.84284,36.79679,461.11111,0.14223,0.02192,0.00100,0.62696,0.21847
0.00000,0.00000,1000.00000,0.00704,77.27728,478.58859,353.33334,0.18916,0.02192,0.00500,0.66034,0.33078
0.00000,0.00000,1000.00000,0.02162,94.39439,135.83583,397.99799,0.18758,0.02192,0.00200,0.64842,0.28650
0.00000,0.00000,1000.00000,0.02644,24.92492,860.18018,703.85388,0.20465,0.02192,0.00200,0.67923,0.37779
